Outliers for BigSolDB:
Index: 15, SMILES: COC(=O)[C@@H](N)CS.Cl, Value: 0.1268
Index: 44310, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.20344
Index: 44311, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.20221
Index: 44312, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.20156
Index: 44313, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.20076
Index: 44314, SMILES: O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-], Value: 0.20013
Index: 44321, SMILES: CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21, Value: 0.1261548
Index: 44322, SMILES: CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21, Value: 0.13793523
Index: 44323, SMILES: CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21, Value: 0.15257119
Index: 44324, SMILES: CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21, Value: 0.16311335
Index: 44329, SMILES: CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC, Value: 0.1187
Index: 44330, SMILES: CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC, Value: 0.1235
Index: 44331, SMILES: CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC, Value: 0.1334
Index: 44332, SMILES: CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC, Value: 0.1404
Index: 44346, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.1675
Index: 44347, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.178
Index: 44348, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.1839
Index: 44349, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.1938
Index: 44350, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2033
Index: 44351, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2138
Index: 44352, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2267
Index: 44353, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2398
Index: 44354, SMILES: c1ccc2ccccc2c1, Value: 0.2685
Index: 44355, SMILES: c1ccc2ccccc2c1, Value: 0.2893
Index: 44356, SMILES: c1ccc2ccccc2c1, Value: 0.3073
Index: 44357, SMILES: c1ccc2ccccc2c1, Value: 0.3358
Index: 44358, SMILES: c1ccc2ccccc2c1, Value: 0.3785
Index: 44359, SMILES: c1ccc2ccccc2c1, Value: 0.4101
Index: 44360, SMILES: c1ccc2ccccc2c1, Value: 0.4383
Index: 44361, SMILES: c1ccc2ccccc2c1, Value: 0.4864
Index: 44362, SMILES: c1ccc2ccccc2c1, Value: 0.5346
Index: 44363, SMILES: c1ccc2ccccc2c1, Value: 0.5767
Index: 44380, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.1626
Index: 44381, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.2604
Index: 44382, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.4843
Index: 44383, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.1755
Index: 44384, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.3147
Index: 44385, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.2095
Index: 44386, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.3958
Index: 44387, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.1611
Index: 44388, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.1885
Index: 44389, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.2201
Index: 44390, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.2581
Index: 44391, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.2794
Index: 44423, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.1162
Index: 44424, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.1298
Index: 44425, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.1464
Index: 44426, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.1655
Index: 44427, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.1852
Index: 44428, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.2073
Index: 44429, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.234
Index: 44430, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.2635
Index: 44431, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.1172
Index: 44432, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.1314
Index: 44433, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.1545
Index: 44434, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.1786
Index: 44435, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.2124
Index: 44436, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.2448
Index: 44437, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.2845
Index: 44438, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.3241
Index: 44439, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.3723
Index: 44440, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.4237
Index: 44441, SMILES: Nc1c(Cl)cc([N+](=O)[O-])cc1Cl, Value: 0.1347
Index: 44442, SMILES: Nc1c(Cl)cc([N+](=O)[O-])cc1Cl, Value: 0.1415
Index: 44443, SMILES: Nc1c(Cl)cc([N+](=O)[O-])cc1Cl, Value: 0.1493
Index: 44444, SMILES: Nc1c(Cl)cc([N+](=O)[O-])cc1Cl, Value: 0.1591
Index: 44445, SMILES: Nc1c(Cl)cc([N+](=O)[O-])cc1Cl, Value: 0.1689
Index: 44446, SMILES: Nc1c(Cl)cc([N+](=O)[O-])cc1Cl, Value: 0.1789
Index: 44447, SMILES: Nc1c(Cl)cc([N+](=O)[O-])cc1Cl, Value: 0.1888
Index: 44448, SMILES: Nc1c(Cl)cc([N+](=O)[O-])cc1Cl, Value: 0.1992
Index: 44449, SMILES: Nc1c(Cl)cc([N+](=O)[O-])cc1Cl, Value: 0.2113
Index: 44450, SMILES: Nc1c(Cl)cc([N+](=O)[O-])cc1Cl, Value: 0.2271
Index: 44456, SMILES: N[C@H](Cc1c[nH]cn1)C(=O)O, Value: 0.1269
Index: 44457, SMILES: N[C@H](Cc1c[nH]cn1)C(=O)O, Value: 0.1404
Index: 44458, SMILES: N[C@H](Cc1c[nH]cn1)C(=O)O, Value: 0.1574
Index: 44459, SMILES: N[C@H](Cc1c[nH]cn1)C(=O)O, Value: 0.1778
Index: 44472, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.1322
Index: 44473, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.1532
Index: 44474, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.1763
Index: 44475, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.2038
Index: 44476, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.2331
Index: 44477, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.2677
Index: 44482, SMILES: O=Cc1ccc(C(=O)O)cc1, Value: 0.121
Index: 44483, SMILES: O=Cc1ccc(C(=O)O)cc1, Value: 0.1397
Index: 44484, SMILES: O=Cc1ccc(C(=O)O)cc1, Value: 0.1607
Index: 44485, SMILES: O=Cc1ccc(C(=O)O)cc1, Value: 0.1843
Index: 44486, SMILES: O=Cc1ccc(C(=O)O)cc1, Value: 0.2106
Index: 44496, SMILES: O=c1cc(CO)occ1O, Value: 0.1701
Index: 44497, SMILES: O=c1cc(CO)occ1O, Value: 0.1789
Index: 44498, SMILES: O=c1cc(CO)occ1O, Value: 0.1854
Index: 44499, SMILES: O=c1cc(CO)occ1O, Value: 0.1932
Index: 44500, SMILES: O=c1cc(CO)occ1O, Value: 0.2012
Index: 44501, SMILES: O=c1cc(CO)occ1O, Value: 0.2085
Index: 44502, SMILES: O=c1cc(CO)occ1O, Value: 0.2157
Index: 44503, SMILES: O=c1cc(CO)occ1O, Value: 0.2232
Index: 44504, SMILES: O=c1cc(CO)occ1O, Value: 0.2317
Index: 44505, SMILES: O=c1cc(CO)occ1O, Value: 0.2408
Index: 44506, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.1541
Index: 44507, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.1611
Index: 44508, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.1687
Index: 44509, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.1779
Index: 44510, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.1865
Index: 44511, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.1976
Index: 44512, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.2083
Index: 44513, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.2198
Index: 44514, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.2323
Index: 44515, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.2458
Index: 44530, SMILES: Nc1ccc(N)c([N+](=O)[O-])c1, Value: 0.1205
Index: 44546, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.1566
Index: 44547, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.1624
Index: 44548, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.168
Index: 44549, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.1743
Index: 44550, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.1809
Index: 44551, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.1879
Index: 44552, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.1951
Index: 44553, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.2021
Index: 44554, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.2091
Index: 44555, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.2166
Index: 44556, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.2244
Index: 44557, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.2327
Index: 44558, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.2423
Index: 44559, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.2515
Index: 44560, SMILES: Cn1cnc([N+](=O)[O-])c1Cl, Value: 0.2614
Index: 44561, SMILES: Nc1nnc[nH]1, Value: 0.1451
Index: 44562, SMILES: Nc1nnc[nH]1, Value: 0.1517
Index: 44563, SMILES: Nc1nnc[nH]1, Value: 0.1589
Index: 44564, SMILES: Nc1nnc[nH]1, Value: 0.1658
Index: 44565, SMILES: Nc1nnc[nH]1, Value: 0.1727
Index: 44566, SMILES: Nc1nnc[nH]1, Value: 0.181
Index: 44567, SMILES: Nc1nnc[nH]1, Value: 0.1893
Index: 44568, SMILES: Nc1nnc[nH]1, Value: 0.198
Index: 44569, SMILES: Nc1nnc[nH]1, Value: 0.2062
Index: 44570, SMILES: Nc1nnc[nH]1, Value: 0.2155
Index: 44571, SMILES: Nc1nnc[nH]1, Value: 0.2248
Index: 44572, SMILES: Nc1nnc[nH]1, Value: 0.2343
Index: 44573, SMILES: Nc1nnc[nH]1, Value: 0.2444
Index: 44574, SMILES: Nc1nnc[nH]1, Value: 0.2553
Index: 44575, SMILES: Nc1nnc[nH]1, Value: 0.2673
Index: 44601, SMILES: Cc1cc(C(=O)O)ccc1[N+](=O)[O-], Value: 0.1177
Index: 44602, SMILES: Cc1cc(C(=O)O)ccc1[N+](=O)[O-], Value: 0.1226
Index: 44603, SMILES: Cc1cc(C(=O)O)ccc1[N+](=O)[O-], Value: 0.1277
Index: 44604, SMILES: Cc1cc(C(=O)O)ccc1[N+](=O)[O-], Value: 0.1328
Index: 44605, SMILES: Cc1cc(C(=O)O)ccc1[N+](=O)[O-], Value: 0.1382
Index: 44606, SMILES: Cc1cc(C(=O)O)ccc1[N+](=O)[O-], Value: 0.1447
Index: 44607, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.1634
Index: 44608, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.1856
Index: 44609, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2067
Index: 44610, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2266
Index: 44611, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2456
Index: 44892, SMILES: Nc1ccc(C(=O)O)cc1.[K], Value: 0.115432
Index: 44893, SMILES: Nc1ccc(C(=O)O)cc1.[K], Value: 0.127412
Index: 44894, SMILES: Nc1ccc(C(=O)O)cc1.[K], Value: 0.14546
Index: 44895, SMILES: Nc1ccc(C(=O)O)cc1.[K], Value: 0.15566
Index: 44896, SMILES: Nc1ccc(C(=O)O)cc1.[K], Value: 0.172406
Index: 44952, SMILES: C[N+](C)(C)CC(=O)[O-], Value: 0.1167
Index: 44953, SMILES: C[N+](C)(C)CC(=O)[O-], Value: 0.1247
Index: 44954, SMILES: C[N+](C)(C)CC(=O)[O-], Value: 0.1372
Index: 44955, SMILES: C[N+](C)(C)CC(=O)[O-], Value: 0.1452
Index: 44956, SMILES: C[N+](C)(C)CC(=O)[O-], Value: 0.1605
Index: 44957, SMILES: C[N+](C)(C)CC(=O)[O-], Value: 0.1668
Index: 44958, SMILES: C[N+](C)(C)CC(=O)[O-], Value: 0.1827
Index: 44959, SMILES: C[N+](C)(C)CC(=O)[O-], Value: 0.1923
Index: 44965, SMILES: CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl, Value: 0.13493
Index: 44966, SMILES: CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl, Value: 0.14566
Index: 44967, SMILES: CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl, Value: 0.15713
Index: 44968, SMILES: CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl, Value: 0.17182
Index: 44969, SMILES: CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl, Value: 0.18893
Index: 45121, SMILES: O=C(O)c1ccccc1, Value: 0.1398
Index: 45122, SMILES: O=C(O)c1ccccc1, Value: 0.1554
Index: 45123, SMILES: O=C(O)c1ccccc1, Value: 0.1851
Index: 45272, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.13512
Index: 45273, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.16836
Index: 45274, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.20653
Index: 45275, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.24935
Index: 45276, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.1472
Index: 45277, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.2334
Index: 45278, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.3617
Index: 45279, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.4706
Index: 45280, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.6014
Index: 45281, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.6772
Index: 45411, SMILES: N#CCc1ccccc1[N+](=O)[O-], Value: 0.126
Index: 45412, SMILES: N#CCc1ccccc1[N+](=O)[O-], Value: 0.1604
Index: 45413, SMILES: N#CCc1ccccc1[N+](=O)[O-], Value: 0.2041
Index: 45427, SMILES: Cc1ccc2cc(C)ccc2c1, Value: 0.1147
Index: 45428, SMILES: Cc1ccc2cc(C)ccc2c1, Value: 0.1339
Index: 45429, SMILES: Cc1ccc2cc(C)ccc2c1, Value: 0.1866
Index: 45430, SMILES: Cc1ccc2cc(C)ccc2c1, Value: 0.2527
Index: 45574, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.1309
Index: 45575, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.1469
Index: 45576, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.1652
Index: 45577, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.1856
Index: 45578, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.2073
Index: 45579, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.2305
Index: 45580, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.255
Index: 45581, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.286
Index: 45582, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.3181
Index: 45583, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.3502
Index: 45584, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.3905
Index: 45585, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.4341
Index: 45586, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.4807
Index: 45587, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.5285
Index: 45615, SMILES: O=[N+]([O-])c1ccc(Cl)c(Cl)c1, Value: 0.1536
Index: 45616, SMILES: O=[N+]([O-])c1ccc(Cl)c(Cl)c1, Value: 0.2502
Index: 45617, SMILES: O=[N+]([O-])c1ccc(Cl)c(Cl)c1, Value: 0.3427
Index: 45618, SMILES: O=[N+]([O-])c1ccc(Cl)c(Cl)c1, Value: 0.5113
Index: 45619, SMILES: O=[N+]([O-])c1ccc(Cl)c(Cl)c1, Value: 0.7507
Index: 45919, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.1302
Index: 45920, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.1491
Index: 45921, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.172
Index: 45932, SMILES: O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O, Value: 0.13179
Index: 45933, SMILES: O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O, Value: 0.16297
Index: 45941, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.1166
Index: 45942, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.1239
Index: 45943, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.1309
Index: 45944, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.1395
Index: 45945, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.1465
Index: 45946, SMILES: O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1, Value: 0.1576
Index: 45954, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.2349
Index: 45955, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.2486
Index: 45956, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.2641
Index: 45957, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.2811
Index: 45958, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.3002
Index: 45959, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.3209
Index: 45960, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.3437
Index: 45984, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.1559
Index: 45985, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.177
Index: 45986, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.2099
Index: 45987, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.2384
Index: 45988, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.2884
Index: 45989, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.3269
Index: 45990, SMILES: O=C1C=CC(=O)N1c1ccccc1Br, Value: 0.387
Index: 46022, SMILES: NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1, Value: 0.1282923
Index: 46023, SMILES: NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1, Value: 0.1536735
Index: 46024, SMILES: NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1, Value: 0.182555
Index: 46025, SMILES: CC(=NC#N)N(C)Cc1ccc(Cl)nc1, Value: 0.3758
Index: 46026, SMILES: CC(=NC#N)N(C)Cc1ccc(Cl)nc1, Value: 0.4256
Index: 46027, SMILES: CC(=NC#N)N(C)Cc1ccc(Cl)nc1, Value: 0.4812
Index: 46028, SMILES: CC(=NC#N)N(C)Cc1ccc(Cl)nc1, Value: 0.5396
Index: 46029, SMILES: CC(=NC#N)N(C)Cc1ccc(Cl)nc1, Value: 0.6083
Index: 46030, SMILES: CC(=NC#N)N(C)Cc1ccc(Cl)nc1, Value: 0.6799
Index: 46060, SMILES: NC(=O)c1ccc([N+](=O)[O-])cc1, Value: 0.1169
Index: 46111, SMILES: On1nnc2ccccc21, Value: 0.1275
Index: 46112, SMILES: On1nnc2ccccc21, Value: 0.1416
Index: 46113, SMILES: On1nnc2ccccc21, Value: 0.1571
Index: 46144, SMILES: C[n+]1ccn(CCOCOCCn2cc[n+](C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F, Value: 0.119263
Index: 46145, SMILES: C[n+]1ccn(CCOCOCCn2cc[n+](C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F, Value: 0.130678
Index: 46146, SMILES: C[n+]1ccn(CCOCOCCn2cc[n+](C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F, Value: 0.140125
Index: 46157, SMILES: O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+], Value: 0.14842
Index: 46158, SMILES: O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+], Value: 0.13927
Index: 46159, SMILES: O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+], Value: 0.12708
Index: 46225, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.1828
Index: 46226, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.1906
Index: 46227, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.1989
Index: 46228, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2073
Index: 46229, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2173
Index: 46230, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2286
Index: 46231, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2418
Index: 46232, SMILES: NC(N)=C([N+](=O)[O-])[N+](=O)[O-], Value: 0.2537
Index: 46267, SMILES: Nc1ccc(Oc2ccc(N)cc2)cc1, Value: 0.1488
Index: 46268, SMILES: Nc1ccc(Oc2ccc(N)cc2)cc1, Value: 0.1532
Index: 46269, SMILES: Nc1ccc(Oc2ccc(N)cc2)cc1, Value: 0.1587
Index: 46270, SMILES: Nc1ccc(Oc2ccc(N)cc2)cc1, Value: 0.1645
Index: 46271, SMILES: Nc1ccc(Oc2ccc(N)cc2)cc1, Value: 0.1708
Index: 46272, SMILES: Nc1ccc(Oc2ccc(N)cc2)cc1, Value: 0.1806
Index: 46273, SMILES: Nc1ccc(Oc2ccc(N)cc2)cc1, Value: 0.1847
Index: 46274, SMILES: Nc1ccc(Oc2ccc(N)cc2)cc1, Value: 0.192
Index: 46275, SMILES: Nc1ccc(Oc2ccc(N)cc2)cc1, Value: 0.2014
Index: 46276, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.2349
Index: 46277, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.2486
Index: 46278, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.2641
Index: 46279, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.2811
Index: 46280, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.3002
Index: 46281, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.3209
Index: 46282, SMILES: COc1cc([N+](=O)[O-])ccc1N, Value: 0.3437
Index: 46307, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.167
Index: 46308, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.1908
Index: 46309, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.2188
Index: 46310, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.2487
Index: 46311, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.2833
Index: 46312, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.3191
Index: 46313, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.3594
Index: 46314, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.4034
Index: 46315, SMILES: CCCc1cc(=O)[nH]c(=S)[nH]1, Value: 0.4519
Index: 46340, SMILES: O=c1cc(CO)occ1O, Value: 0.2385
Index: 46341, SMILES: O=c1cc(CO)occ1O, Value: 0.2489
Index: 46342, SMILES: O=c1cc(CO)occ1O, Value: 0.2589
Index: 46343, SMILES: O=c1cc(CO)occ1O, Value: 0.2681
Index: 46344, SMILES: O=c1cc(CO)occ1O, Value: 0.28
Index: 46345, SMILES: O=c1cc(CO)occ1O, Value: 0.2918
